SKU,Item ID,Product Name,Lifecycle Status,Publish Status,Status Change Reason,Product Category,Product Type,Price,Currency,Price Type,Promo Start Date,Promo End Date,Comparison Price,Comparison Price Type,Buy Box Item Price,Buy Box Shipping Price,Buy Box Eligible,MSRP,Product Tax Code,Ship Methods,Shipping Weight,Shipping Weight Unit,Fulfillment Lag Time,Fulfillment Type,WFS Sales Restriction,WPID,GTIN,UPC,Item Page URL,Primary Image URL,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Searchable?,Variant Group Id,Primary Variant?,Variant Grouping Attributes,Variant Grouping Values,Competitor URL,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Repricer Strategy,Minimum Seller Allowed Price,Maximum Seller Allowed Price,Repricer Status,Product Condition,Lagtime Category
DKHM0795-ACR,3688629983,14 Karat Home Mid-century Modern Computer Desk Rechargeable Rectangular Office Desk Tapered Legs ACORN,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Desks,639.99,USD,Base,"","","",,"","",Yes,"",2038710,"",123.59,"""LB""",1,Seller Fulfilled,"",47EJSIO2RVBM,00197104253668,197104253668,http://www.walmart.com/ip/14-Karat-Home-Mid-century-Modern-Computer-Desk-Rechargeable-Rectangular-Office-Desk-Tapered-Legs-ACORN/3688629983,https://i5.walmartimages.com/asr/3d625704-bbe9-455a-9666-67505783adc6.c1153dad61d7956d513484b05de315d2.jpeg,Desks,"[""Home Page"",""Home"",""Furniture"",""Office Furniture"",""Desks""]",14 Karat Home,05/20/2023,09/22/2023,05/20/2023,07/23/2026,0,"",Y,DKHM0795,N,actual_color,ACORN,"","","","","","","","",New,Furniture
DKHN0068-1+OFM0001-IVORY,473129774,Mirinda Desk With Chair Set with Golden Base,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Desks,543.0,USD,Base,"","","",,"","",Yes,"",2038710,"",129.3,"""LB""",1,Seller Fulfilled,"",57V4NXNK38LK,00784131316147,784131316147,http://www.walmart.com/ip/Mirinda-Desk-With-Chair-Set-with-Golden-Base/473129774,https://i5.walmartimages.com/asr/3ad051ef-25ba-4fd0-b938-229995958262.971f6f3d8e42290d170369544b0720ac.jpeg,Desks,"[""Home Page"",""Home"",""Furniture"",""Office Furniture"",""Desks""]",14 Karat Home,10/28/2020,09/27/2023,10/28/2020,07/23/2026,0,"",Y,DKHN0068+OFM0001,Y,actual_color,White,"","","","","","","","",New,Furniture
DKJNF0060-1,942354852,Wilmar Writing Desk with Black Base for The Office,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Desks,204.7,USD,Base,"","","",,"","",Yes,"",2043078,"","","","",Seller Fulfilled,"",1Z9ILOOQPM05,00190430724611,190430724611,http://www.walmart.com/ip/Wilmar-Writing-Desk-with-Black-Base-for-The-Office/942354852,https://i5.walmartimages.com/asr/1d4ca2b2-3b5e-400d-93c6-197f89b2f04e.a69cdbad1690e9ecf726d117cf95f037.jpeg,Desks,"[""Home Page"",""Home"",""Furniture"",""Office Furniture"",""Desks""]",14 Karat Home,11/04/2020,09/15/2021,10/13/2020,07/24/2026,0,"",Y,DKJNF0060,Y,actual_color,GREY,"","","","","","","","",New,Furniture
DKJNF0061-WHITE,855003943,Xinara Writing Desk with Black Base for The Office In White,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Desks,509.7,USD,Base,"","","",,"","",Yes,"",2038710,"","","","",Seller Fulfilled,"",2WCSM23YEM41,00190430724703,190430724703,http://www.walmart.com/ip/Xinara-Writing-Desk-with-Black-Base-for-The-Office-In-White/855003943,https://i5.walmartimages.com/asr/c835954a-a31a-47ec-939f-ddd3fa10260a.a4dc9aa4d76f7c857e8b8859d92f5f61.jpeg,Desks,"[""Home Page"",""Home"",""Furniture"",""Office Furniture"",""Desks""]",14 Karat Home,11/04/2020,08/26/2022,10/13/2020,07/23/2026,0,"",Y,DKJNF0061,N,actual_color,White,"","","","","","","","",New,Furniture
DSCS1230-ACR-AB,16281359464,Mid-century Wooden Dresser with 5 Drawers Storage High Chest of Drawers Bedroom Living Room Acorn,ACTIVE,PUBLISHED,"",Home & Garden,Dressers,679.9,USD,Base,"","",679.9,"",679.9,0.0,Yes,"",2038710,NETWORK_GEO,204.0,"""LB""",2,Seller Fulfilled,"",4OGEMCDZS4JB,00197104796462,197104796462,http://www.walmart.com/ip/Mid-century-Wooden-Dresser-with-5-Drawers-Storage-High-Chest-of-Drawers-Bedroom-Living-Room-Acorn/16281359464,https://i5.walmartimages.com/asr/2d56f561-f88e-4631-bb7d-15e8bf77d360.33294ea70241161d9398c57c34dae00a.jpeg,Espresso Dressers,"[""Home Page"",""Home"",""Furniture"",""Bedroom Furniture"",""Dressers"",""Espresso Dressers""]",Tina's Home,04/27/2025,12/31/2049,04/27/2025,08/04/2026,0,"",Y,DSCS1230,N,actual_color,ACORN,"","","","","","","","",New,Furniture
DT114-SQ+109-S4-NA,129843622,Uxmal 5 Pcs Dining Set with Square Marbling Table and Navy Chairs,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Dining Furniture Sets,559.4,USD,Base,"","","",,"","",Yes,"",2038710,"","","","",Seller Fulfilled,"",4RY8D6Y04J2T,00755361375297,755361375297,http://www.walmart.com/ip/Uxmal-5-Pcs-Dining-Set-with-Square-Marbling-Table-and-Navy-Chairs/129843622,https://i5.walmartimages.com/asr/8c8e7db6-4500-4ec8-b8e7-af3caa759107.b0d52625059c1a8c6d48c942ac5fcd3b.jpeg,Shop Dining Room Sets,"[""Home Page"",""Home"",""Furniture"",""Kitchen & Dining Furniture"",""Dining Room Sets"",""Shop Dining Room Sets""]",Tina's Home,04/09/2021,09/15/2021,04/09/2021,07/23/2026,0,"",Y,DT114-SQ+109-S4,Y,actual_color,NAVY,"","","","","","","","",New,Furniture
DU-00236-CU-QU,756045770,"Chamber Velvet Queen Duvet Set,Fawn.1pc Duvet Cover+2pcs Sham",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Comforters & Duvets,91.71,USD,Base,"","","",,"","",Yes,"",2043078,"",6.0,"""LB""",1,Seller Fulfilled,"",3H4X1DYD60BR,00635028214919,635028214919,http://www.walmart.com/ip/Chamber-Velvet-Queen-Duvet-Set-Fawn-1pc-Duvet-Cover-2pcs-Sham/756045770,https://i5.walmartimages.com/asr/6c05584b-248c-4225-9725-682dd00d94ce.390675cd439119825e92f36fd3cec481.jpeg,Shop Bedding,"[""Home Page"",""Home"",""Bedding"",""Shop Bedding""]",14 Karat Home,11/10/2020,05/14/2021,11/10/2020,03/19/2026,0,"",Y,DU-00235,N,size,Queen,"","","","","","","","",New,Bedding
DU-00491-CO-QU-WHITE,1397769655,"14 Karat Home 3 Piece Bed in a Bag, Bedding Sets Comforter Set, Queen",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Bed-in-a-Bag,83.9,USD,Base,"","","",,"","",Yes,"",2039972,"",7.7,"""LB""",1,Seller Fulfilled,"",6XCGMYCFXELJ,00197104268273,197104268273,http://www.walmart.com/ip/14-Karat-Home-3-Piece-Bed-in-a-Bag-Bedding-Sets-Comforter-Set-Queen/1397769655,https://i5.walmartimages.com/asr/ee46a423-0581-494c-a631-d0ee88c26a5b.d7f14d3792aef57e12c3d9458c0798fc.jpeg,Bed In A Bag,"[""Home Page"",""Home"",""Bedding"",""Bedding Sets"",""Bed In A Bag""]",14 Karat Home,02/10/2023,06/29/2023,02/11/2023,03/19/2026,0,"",Y,DU-00491,Y,bed_size,Queen,"","","","","","","","",New,Bedding
DU-00492-CREAM,5031191613,Modern 4 Piece Quilt Bedding Set Cotton Queen Cream,ARCHIVED,UNPUBLISHED,"Primary Image Missing,Offer end date has passed",Home & Garden,Bedding Sets,119.9,USD,Base,"","","",,"","",Yes,299.0,2039972,"",7.7,"""LB""",1,Seller Fulfilled,"",469NJMY7IQL0,00197104443939,197104443939,http://www.walmart.com/ip/Modern-4-Piece-Quilt-Bedding-Set-Cotton-Queen-Cream/5031191613,"",Bedding Sets,"[""Home Page"",""Home"",""Bedding"",""Bedding Sets"",""Bedding Sets""]",14 Karat Home,09/11/2023,11/27/2023,09/12/2023,03/19/2026,0,"",Y,DU-00492,Y,actual_color,CREAM,"","","","","","","","",New,Bedding
ETCS1152-BLK,19679656208,"Tina's Home Traditional Rolling End Table with Charging Station, Removable Tray with Cup Holder, Adjustable Shelves, Small Space Side Table for Living Room Black",ACTIVE,PUBLISHED,"",Home & Garden,End Tables,299.99,USD,Base,"","",299.99,Was Price,299.99,0.0,Yes,"",2038710,NETWORK_GEO,79.0,"""LB""",2,Seller Fulfilled,"",4ONYSHHWMBZ8,00197104681980,197104681980,http://www.walmart.com/ip/Tina-s-Home-Traditional-Rolling-End-Table-Charging-Station-Removable-Tray-Cup-Holder-Adjustable-Shelves-Small-Space-Side-Living-Room-Black/19679656208,https://i5.walmartimages.com/asr/3aed5ad0-fb8a-4b50-9eac-998234b7e9d0.965f96da5cda68768e645adbd33525fd.jpeg,Wood End Tables,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""End Tables"",""Wood End Tables""]",Tina's Home,02/24/2026,12/16/2030,02/25/2026,08/05/2026,0,"",Y,ETCS1152,N,"actual_color,multipack_quantity","black,1","","","","","","","","",New,Furniture
ETCS1152-BLK-S2,19603423245,"Tina's Home Traditional Rolling End Table Set of 2 with Charging Station, Removable Tray with Cup Holder, Adjustable Shelves, Small Space Side Table for Living Room Black",ACTIVE,PUBLISHED,"",Home & Garden,End Tables,599.98,USD,Base,"","",599.98,Was Price,599.98,0.0,Yes,"",2038710,NETWORK_GEO,158.0,"""LB""",2,Seller Fulfilled,"",2FX8A0UWE96L,00197104751522,197104751522,http://www.walmart.com/ip/Tina-s-Home-Traditional-Rolling-End-Table-Set-2-Charging-Station-Removable-Tray-Cup-Holder-Adjustable-Shelves-Small-Space-Side-Living-Room-Black/19603423245,https://i5.walmartimages.com/asr/0282b081-5484-4e52-a750-4097e9da1ccf.3041bdaa9bfdf655403ebd3e3a9e7aeb.jpeg,Wood End Tables,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""End Tables"",""Wood End Tables""]",Tina's Home,02/24/2026,12/16/2030,02/25/2026,08/08/2026,0,"",Y,ETCS1152,N,"actual_color,multipack_quantity","black,2","","","","","","","","",New,Furniture
ETYD1457-BLK-S2,20094405271,"Tina's Home Set of 2 Wood End Table with Drawer and Open Shelf, 24 Inch Rubber Wood Side Table, Oak Veneer Accent Table for Living Room, Small Space, Walnut",ACTIVE,PUBLISHED,"",Home & Garden,End Tables,519.98,USD,Base,07/01/2026,07/30/2026,"","",519.98,0.0,Yes,"",2038710,NETWORK_GEO,60.0,"""LB""",2,Seller Fulfilled,"",5343D3QUO8BR,00197104948908,197104948908,http://www.walmart.com/ip/Tina-s-Home-Set-2-Wood-End-Table-Drawer-Open-Shelf-24-Inch-Rubber-Side-Table-Oak-Veneer-Accent-Living-Room-Small-Space-Walnut/20094405271,https://i5.walmartimages.com/asr/6861a6bc-60b8-4cf3-a9b9-4e82c20443a7.93ee04d841335b7c5d613c0984f16224.jpeg,All End Tables,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""End Tables"",""All End Tables""]",Tina's Home,04/14/2026,12/16/2030,04/16/2026,08/20/2026,0,"",Y,ETYD1457,Y,multipack_quantity,2,https://www.amazon.com/dp/B0FK4TBP32?psc=1&th=1&vs=1,719.98,0.0,08/25/2026,"","","","",New,Furniture
ETYL1059D-WTE,20414207419,"Tina's Home Lift Top End Table with Charging Station, Adjustable Shelves and Hidden Compartment for Living Room, Sofa Side, White",ACTIVE,PUBLISHED,"",Home & Garden,End Tables,239.99,USD,Base,"","",239.99,"",239.99,0.0,Yes,"",2038710,NETWORK_GEO,72.82,"""LB""",2,Seller Fulfilled,"",4I008Z80VJ9T,00197104753823,197104753823,http://www.walmart.com/ip/Tina-s-Home-Lift-Top-End-Table-with-Charging-Station-Adjustable-Shelves-and-Hidden-Compartment-for-Living-Room-Sofa-Side-White/20414207419,https://i5.walmartimages.com/asr/3c23a6c7-25fa-4446-a984-e1d4d2321780.850009e823a7b35c19fc6ce103827f1d.jpeg,Traditional End Tables,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""End Tables"",""Traditional End Tables""]",Tina's Home,06/11/2026,06/11/2030,06/12/2026,07/22/2026,0,"",Y,"","","","","","","","","","","","",New,Furniture
HBO0073-FULL,316369170,Azul Deverson Rattan Full Headboard,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Bed Headboards & Footboards,484.0,USD,Base,"","","",,"","",Yes,"",2043078,"","","","",Seller Fulfilled,"",7276BVPTO9QE,00784131317595,784131317595,http://www.walmart.com/ip/Azul-Deverson-Rattan-Full-Headboard/316369170,https://i5.walmartimages.com/asr/8d2c0159-e250-4c5b-94d6-391a78e2b6b5.dcf8785c93caf36e0a704bf7ec498681.jpeg,Rattan Headboards,"[""Home Page"",""Home"",""Furniture"",""Bedroom Furniture"",""Headboards"",""Rattan Headboards""]",14 Karat Home,12/14/2020,09/15/2021,12/14/2020,07/23/2026,0,"",Y,HBO0073,N,size,"58""Wx2.5""Dx53""H","","","","","","","","",New,Furniture
HCHHL0144-10-S2,1461211221,"Upholstered Armchair Set of 2 with Turned Legs, Wooden Home Accent Chair with Nailhead Trim and Unique Patterns, Pewter",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,399.99,USD,Base,"","","",,"","",Yes,"",2038710,"",82.8,"""LB""",1,Seller Fulfilled,"",3F4CKZVEYVAG,00768617293238,768617293238,http://www.walmart.com/ip/Upholstered-Armchair-Set-of-2-with-Turned-Legs-Wooden-Home-Accent-Chair-with-Nailhead-Trim-and-Unique-Patterns-Pewter/1461211221,https://i5.walmartimages.com/asr/d7504148-7ec6-4dfe-9445-b8c3f67514d9.e1175f53ffba22b06fa412284042faaa.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,07/12/2022,11/07/2024,07/20/2022,08/20/2026,0,"",Y,HCHHL0144,N,"actual_color,number_of_pieces","PEWTER,2","","","","","","","","",New,Furniture
HCHHL0144-3,1785088736,"Upholstered Armchair Turned Legs Wooden Home Accent Chair Wide Backrest Seat Nailhead Trim Living Room, Navy",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,199.99,USD,Base,"","","",,"","",Yes,"",2038710,"",41.4,"""LB""",1,Seller Fulfilled,"",4W1F3A56A661,00768617292750,768617292750,http://www.walmart.com/ip/Upholstered-Armchair-Turned-Legs-Wooden-Home-Accent-Chair-Wide-Backrest-Seat-Nailhead-Trim-Living-Room-Navy/1785088736,https://i5.walmartimages.com/asr/aa6b0a75-cdb0-4326-ac3d-d8d88130b497.0d69510ecfec7201ad0d13c9948e12ad.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,07/12/2022,11/07/2024,07/20/2022,07/22/2026,3,5.0,Y,HCHHL0144,Y,"actual_color,number_of_pieces","NAVY,1","","","","","","","","",New,Furniture
HCHS0193-RED,837919241,Modern Plaid Accent Chair Upholstered Red Armchair Adult Home Bedroom Living Room,ACTIVE,PUBLISHED,"",Home & Garden,Armchairs & Accent Chairs,339.99,USD,Base,"","",429.98,"",339.99,"",Yes,"",2038710,NETWORK_GEO,41.5,"""LB""",2,Seller Fulfilled,"",2BIYZ79V2HUR,00768655532733,768655532733,http://www.walmart.com/ip/14-Karat-Home-Plaid-Accent-Chair-Wooden-Legs-Upholstered-Armchair-Adult-Sofa-Bedroom-Living-Room-Red/837919241,https://i5.walmartimages.com/asr/dadb40b3-b7b6-49cd-8e5a-149f2ae39f4c.ebfdd603e835b04b544d5aa77fdda5bc.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",Tina's Home,05/24/2022,01/01/2030,05/25/2022,08/21/2026,1,5.0,Y,HCHS0105,N,"actual_color,character,number_of_pieces","Red,Plaid,1",https://www.amazon.com/dp/B0CFPNKT38?psc=1&th=1&vs=1,280.99,29.99,06/10/2026,"","","","",New,Furniture
HCHWW0129-BLACK,997938843,Oregon Black Faux Leather Side Chair With Split Metal Legs Set Of 2,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,219.7,USD,Base,"","","",,"","",Yes,"",2038710,"",30.31,"""LB""",1,Seller Fulfilled,"",4I9ZSXYQF5AE,00784140508311,784140508311,http://www.walmart.com/ip/Oregon-Black-Faux-Leather-Side-Chair-With-Split-Metal-Legs-Set-Of-2/997938843,https://i5.walmartimages.com/asr/4dfea4bc-d1ce-4a66-aabf-b897e99a3f9f.07dc2ce620b804dfd60f7a0ca4eca1cf.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,05/03/2023,05/19/2023,07/16/2021,07/23/2026,0,"",Y,HCHWW0129,N,actual_color,BLACK,"","","","","","","","",New,Furniture
HGCDZ0133-ARMYGREY,512880879,Kandah Swivel Camouflage Gaming Chair with Padded Arms in Armygrey,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Video Game Chairs,149.7,USD,Base,05/04/2022,05/31/2022,"",,"","",Yes,"",2038710,"",31.19,"""LB""",1,Seller Fulfilled,"",78TPXOZKRDQ9,00784140783077,784140783077,http://www.walmart.com/ip/Kandah-Swivel-Camouflage-Gaming-Chair-with-Padded-Arms-in-Armygrey/512880879,https://i5.walmartimages.com/asr/67f423ec-3314-47ab-90ca-1181ba539f08.6d21df239efa2779a18368c2e6e0948b.jpeg,Gaming Chairs,"[""Home Page"",""Home"",""Furniture"",""Office Furniture"",""Gaming Chairs""]",14 Karat Home,03/05/2021,04/27/2023,03/09/2021,07/23/2026,0,"",Y,HGCDZ0133,Y,actual_color,GREY,"","","","","","","","",New,Furniture
HM1126-PEWTER-S2,648219182,"Isabella Accent Chair, Set of 2 for living&nbsp;room,&nbsp;bedroom&nbsp;or&nbsp;guest&nbsp;room",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,879.4,USD,Base,05/04/2022,05/31/2022,"",,"","",Yes,"",2038710,"",29.1,"""LB""",1,Seller Fulfilled,"",2GUC0DLV06PB,00190430716302,190430716302,http://www.walmart.com/ip/Isabella-Accent-Chair-Set-of-2-for-living-nbsp-room-nbsp-bedroom-nbsp-or-nbsp-guest-nbsp-room/648219182,https://i5.walmartimages.com/asr/f8f60ace-c4cf-4178-a1db-2c62918ac739.613d511c744101ec0078e0dc19220b93.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,08/03/2020,07/01/2023,08/17/2020,07/23/2026,0,"",Y,HM1126-S2,N,actual_color,PEWTER,"","","","","","","","",New,Furniture
HM1390-2-RED,940636730,"14Karat Home Finley Lounge Chair, Red",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,389.7,USD,Base,"","","",,"","",Yes,"",2038710,"",28.88,"""LB""",1,Seller Fulfilled,"",5X9DFSN60GRR,00190430715688,190430715688,http://www.walmart.com/ip/14Karat-Home-Finley-Lounge-Chair-Red/940636730,https://i5.walmartimages.com/asr/5fcb0efe-2d1f-4f3e-979c-56d4259531e3.eebdf201b03890f49c37c8d5e204052a.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14Karat Home,09/21/2020,09/27/2022,08/03/2020,07/24/2026,0,"",Y,HM1390-2,N,actual_color,Red,"","","","","","","","",New,Furniture
HM1390-2-RED-S2,340489193,Finley Lounge chair for bedroom living room set of 2 In Red,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,639.0,USD,Base,"","","",,"","",Yes,"",2038710,"",28.88,"""LB""",5,Seller Fulfilled,"",7FBBCRJ04S2O,00784131323312,784131323312,http://www.walmart.com/ip/Finley-Lounge-chair-for-bedroom-living-room-set-of-2-In-Red/340489193,https://i5.walmartimages.com/asr/f6280f89-bb1d-41f7-b21a-9f62de098ac4.1a74a982a606b47c3648d3a7eb9f919b.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,01/04/2021,09/27/2022,01/04/2021,07/24/2026,0,"",Y,HM1390-2-S2,N,actual_color,Red,"","","","","","","","",New,Furniture
HM1390-2-YELLOW-S2,310400760,Finley Lounge chair for bedroom living room set of 2 In Yellow,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,639.0,USD,Base,"","","",,"","",Yes,"",2038710,"",28.88,"""LB""",5,Seller Fulfilled,"",5VPGFU0X85GK,00784131323299,784131323299,http://www.walmart.com/ip/Finley-Lounge-chair-for-bedroom-living-room-set-of-2-In-Yellow/310400760,https://i5.walmartimages.com/asr/d63b56b6-5130-4332-b57c-10d294ed7196.6f08eea600486cc8e88080fbb071b376.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,01/04/2021,09/27/2022,01/04/2021,07/23/2026,0,"",Y,HM1390-2-S2,N,actual_color,Yellow,"","","","","","","","",New,Furniture
HM18223-LINEN-KH,2872089088,14 Karat Home Midcentury Accent Chair Rattan Armrests Velvet Wooden Reading Armchair Linen,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,243.98,USD,Base,"","","",,"","",Yes,"",2038710,"",32.89,"""LB""",1,Seller Fulfilled,"",76EKT8H5M6XY,00197104422453,197104422453,http://www.walmart.com/ip/14-Karat-Home-Midcentury-Accent-Chair-Rattan-Armrests-Velvet-Wooden-Reading-Armchair-Linen/2872089088,https://i5.walmartimages.com/asr/34545738-f14a-4c11-94a7-ab22e71342a5.c8468b721dc782c637e48afe3eb9797b.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,08/26/2023,11/16/2023,08/22/2023,07/23/2026,0,"",Y,HM18223-KH,N,"actual_color,number_of_pieces","LINEN,1",https://www.amazon.com/dp/B0B28D4W7H?psc=1&th=1&vs=1,289.99,0.0,03/19/2025,"","","","",New,Furniture
HM18223-MUSTARD-KH,1912828612,14 Karat Home Midcentury Accent Chair Rattan Armrests Velvet Wooden Reading Armchair Mustard,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,289.7,USD,Base,"","","",,"","",Yes,599.0,2038710,"",32.89,"""LB""",1,Seller Fulfilled,"",7BQV0X3VJ58M,00197104452283,197104452283,http://www.walmart.com/ip/14-Karat-Home-Midcentury-Accent-Chair-Rattan-Armrests-Velvet-Wooden-Reading-Armchair-Mustard/1912828612,https://i5.walmartimages.com/asr/b8fae7a2-92cf-4316-86ea-fcc907e92f87.aa95a515474bca71f11eb07f35090164.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,08/26/2023,10/25/2023,08/22/2023,07/23/2026,0,"",Y,HM18223-KH,N,"actual_color,number_of_pieces","MUSTARD,1","","","","","","","","",New,Furniture
HM19042-TAN,187282601,Makeup Vanity Table Chair Velvet Upholstery Accent Armchair Tufted Solid Wood Legs Home Kitchen Office Living Bedroom Tan,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,189.99,USD,Base,10/07/2022,12/31/2022,"",,"","",Yes,"",2038710,"",40.0,"""LB""",1,WFS Eligible,"",2C9O0S1Q5C2X,00784140786665,784140786665,http://www.walmart.com/ip/Makeup-Vanity-Table-Chair-Velvet-Upholstery-Accent-Armchair-Tufted-Solid-Wood-Legs-Home-Kitchen-Office-Living-Bedroom-Tan/187282601,https://i5.walmartimages.com/asr/2387bcf4-3b5f-4749-8dde-6023f72a2656.ef1379bf657f63afc3395f1b9dd656e0.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,08/31/2022,10/15/2024,01/05/2021,07/22/2026,0,"",Y,HM19042,N,"actual_color,character,number_of_pieces","TAN,Velvet,1","","","","","","","","",New,Furniture
HOCMY0210-SMOKE,954479783,"14 Karat Home Outdoor Patio Reclining Chair, Adjustable Single Chaise Lounge Chair with Black Metal Base for Beach Yard Outdoor Pool Sunbathing, Smoke",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Outdoor Chaise Lounges,185.0,USD,Base,"","","",,"","",Yes,264.65,2038710,"",32.18,"""LB""",1,Seller Fulfilled,"",3UD1AB2DD1PS,00768640330863,768640330863,http://www.walmart.com/ip/14-Karat-Home-Outdoor-Patio-Reclining-Chair-Adjustable-Single-Chaise-Lounge-Chair-Black-Metal-Base-Beach-Yard-Pool-Sunbathing-Smoke/954479783,https://i5.walmartimages.com/asr/cecada0e-2b53-4d3c-9890-c967535e1a56.b70d2ac8e40126eb398c44320fe4e439.jpeg,Outdoor Chaise Lounges,"[""Home Page"",""Patio & Garden"",""Patio Furniture"",""Outdoor Seating"",""Patio Chairs"",""Outdoor Lounge Chairs"",""Outdoor Chaise Lounges""]",14 Karat Home,03/25/2022,03/29/2023,03/25/2022,03/20/2026,0,"",Y,HOCMY0210,N,actual_color,Smoke,"","","","","","","","",New,Garden & Patio
